company,title,location,link,job_posted,description,category,source
RANDSTAD PROFESSIONALS US L P,usa - lab associate - lab operations,"minneapolis, minnesota",https://www.randstad.com/jobs/united-states/usa-lab-associate-lab-operations_minneapolis_18485356/,2020-06-02 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. Our partner recognizes the need for innovative care and utilizes Research & Development to further knowledge in Oncology, Neuroscience, Rare Diseases, and Gastroenterology. As a company that brings in over $30 billion in annual revenue, they have established themselves as a biopharmaceutical powerhouse that is changing the world. If you're looking for a position where your work will benefit millions of people, we are waiting for you! location: Minneapolis, Minnesotajob type: Temporarysalary: $20.05 - 23.59 per hourwork hours: 9 to 5education: Bachelors responsibilities:Perform and document daily manufacturing operations according to SOPs in a cGMP environmentOperate biologics production equipment (bioreactors, filtration units, chromatography systems and fixed/portable vessels)Execute validation protocolsCreate or revise cGMP documentsWith general supervision or guidance will assemble and/or operate biologics production equipment, such as bioreactors, filtration units, chromatography systems and fixed/portable vessels.Perform basic trouble shootingPerforms/assists with processing steps and/or manufacturing support activities by monitoring process parameters in batch record and control systemsDocuments cGMP data and information for processing steps and/or equipment activities while following standard operating procedures. Key documentation includes batch records, work orders, and equipment logbooks.Executes batch records and validation protocols under supervision/direction of othersAuthor and review equipment use logsPerforms inventory transactions in SAPPerforms data entry into LIMSAccountable for completing assigned trainings within required timeline and actively participate in training activities.Stock production and cleaning suppliesPerform cleaning/sanitizing production rooms and equipmentOther duties as assigned qualifications:Bachelors degree in Science or Engineering; orAssociates degree in science-related area and 1 or more years of relevant experience; orHigh school diploma or GED and 3 or more years of relevant experience.Experience in a regulated environment preferredUnderstanding of current Good Manufacturing Practices (cGMP) and Good Documentation Practices (GDP) preferredFamiliar or experience with cGMP within Biotech or Pharmaceutical operations preferredKnowledge of non-manufacturing functions such as QC, Regulatory, QA, and/or Materials Management a plusPrior experience with lab equipment a plusKnowledge of mathematical calculations (addition, subtraction, division, multiplication) and rounding.Must have excellent written and oral communication skillsMust be team and detail-oriented and able to work in a fast-paced environment.Ability to perform basic computer operations, such as ability to navigate in MS Office, use email, and complete training using Web Based Training (WBT)Must be able to read and understand EnglishStand and Walk - Required to stand/walk while operating manufacturing/computer equipment for several hours at a time dailyCarrying weight, Pushing, Pulling Lifting - Required to carry, lift, push, and/or pull up to 50 pounds several times a day for 15-minute durations while handling production equipment and/or materialsClimb - Required to climb (use of stepladders/stairs in production areas, or stairwells in work campus) several times a day for 15-minute durations.Bend and Kneel - Required to bend, kneel, or crawl several times a day for 15-minute durationsOverhead work - Required to perform overhead reaching during handling of production materials/files/supplies several times a day for 15-minute durationsMoving Head and Neck - Required movement of head/neck while using computer applications and handling of production equipment and materials several times a day for several hours at a timeTwisting - Required movement of twisting waist while setting up equipment several times a day for several hours at a timeRepetitive Use - Required repetitive use of arms and wrists while setting up equipment several times a day for several hours at a time skills: Quality control, SOP, GMP (Good Manufacturing Practice), LIMS (Laboratory Information Management SystemEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,back-end sdet iii,"san francisco, california",https://www.randstad.com/jobs/united-states/back-end-sdet-iii_san-francisco_18465266/,2020-05-27 00:00:00,"job summary:Position Overview:Client is seeking a motivated and experienced Back-End SDET Engineer to join our Product Delivery platform. As part of the wider Subscription Platform, you will play an essential role in Client's transition from perpetual licensing to a subscription-based business model.You'll be responsible for writing test automation along with build tools/frameworks to ensure high-quality delivery of our platform.Responsibilities:Work in an Agile environment collaborating with the team to deliver quality software iteratively.Write automation tests for our cloud-based API platform.Work closely with product owners and engineers to understand requirements.Automate testing of new features and add to the existing set of regression tests.Clearly document, manage, and prioritize defects from multiple sources.Assist in the operation of the service, e.g. monitoring, alerting, metrics, logging and troubleshooting.Pair with software engineers to triage issues and identify the root causes proactive.Respond to escalated incidents after hours or on weekends to ensure 24/7 availability of our tier-1 platform.Minimum Qualifications:Proficiency in one of the languages like - Java and JavaScript. **JavaScript is Highly Preferred.**Broad experience writing test automation in a variety of backend technologies: REST APIs, caching, databases, deployment pipelines, systems monitoring.Familiarity with software development process, including TDD, BDD and CI.Possess strong analytical skills with excellent problem solving abilities.Must be extremely detail-oriented with respect to documentation and communication.Enjoys working collaboratively in a small team with high trust.Can-do attitude, humility and open mindedness.Possess strong verbal and written communication skills.5+ years of strong software engineering and test automation experience.Bachelor's degree or higher in Computer Science, Engineering or related field.Technologies We Use:JavaScript, Java, PythonJenkins, JMeter, Postman, SecureProAll things AWSDocker location: San Francisco, Californiajob type: Contractsalary: $50 - 77  per hourwork hours: 8am to 5pmeducation: Bachelors responsibilities:Position Overview:Client is seeking a motivated and experienced Back-End SDET Engineer to join our Product Delivery platform. As part of the wider Subscription Platform, you will play an essential role in Client's transition from perpetual licensing to a subscription-based business model.You'll be responsible for writing test automation along with build tools/frameworks to ensure high-quality delivery of our platform.Responsibilities:Work in an Agile environment collaborating with the team to deliver quality software iteratively.Write automation tests for our cloud-based API platform.Work closely with product owners and engineers to understand requirements.Automate testing of new features and add to the existing set of regression tests.Clearly document, manage, and prioritize defects from multiple sources.Assist in the operation of the service, e.g. monitoring, alerting, metrics, logging and troubleshooting.Pair with software engineers to triage issues and identify the root causes proactive.Respond to escalated incidents after hours or on weekends to ensure 24/7 availability of our tier-1 platform.Minimum Qualifications:Proficiency in one of the languages like - Java and JavaScript. **JavaScript is Highly Preferred.**Broad experience writing test automation in a variety of backend technologies: REST APIs, caching, databases, deployment pipelines, systems monitoring.Familiarity with software development process, including TDD, BDD and CI.Possess strong analytical skills with excellent problem solving abilities.Must be extremely detail-oriented with respect to documentation and communication.Enjoys working collaboratively in a small team with high trust.Can-do attitude, humility and open mindedness.Possess strong verbal and written communication skills.5+ years of strong software engineering and test automation experience.Bachelor's degree or higher in Computer Science, Engineering or related field.Technologies We Use:JavaScript, Java, PythonJenkins, JMeter, Postman, SecureProAll things AWSDocker qualifications:Experience level: ExperiencedMinimum 5 years of experienceEducation: Bachelors skills: JavascriptAPI Testing (2 years of experience is required)Automation Tester (3 years of experience is required)Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status. Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance. We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,research associate ii,"cambridge, massachusetts",https://www.randstad.com/jobs/united-states/research-associate-ii_cambridge_18499982/,2020-06-08 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. Located in 100 countries, our longtime partner is known for being the world's largest producer of vaccines and for covering seven major therapeutic areas. To be a part of the science that is changing the world, apply now! location: Cambridge, Massachusettsjob type: Contractsalary: $39.72 - 46.73 per hourwork hours: 9 to 5education: Masters responsibilities:To support rare disease and rare blood disorder portfolio to plan and generate robust health economics and value based evidence to maximize the value propositions from both a global and US perspective working within the Market Access tripod. Health Economics strategy, evidence generation and reimbursement supportSupport the execution of quality research projects, economic models, trial design recommendations and other activities in support of programs/products. The incumbent reports to the HEVA Product Lead and interfaces with Clinical, Medical Affairs, Marketing, External Affairs and Market Access. He/she supports the planning, design, implementation and completion of innovative evidenc-based research programs that are consistent with program/product strategies. The research programs developed will provide appropriate evidence and/or tools to be used for internal decision making and for external audiences at product launch and over product life cycle Manage the HEVA evidence generation plan (20%) Develop research plan to support pre-launch, launch and post-launch evidence for investigational and marketed drugs Evidence generation plan includes burden of illness studies, epidemiology, literature reviews, meta-analysis, retrospective and prospective observational studies, ecomomic evaluations, development and analysis of patient-reported outcomes Execute approved HEVA studies and manage ongoing studies according to budget and timeline expectations (20%) Supports the HEVA product lead to manage and execute research studies to support the clinical, economic and humanistic value of products Studies include but are not limited to burden of illness studies, epidemiology, literature reviews, meta-analysis, retrospective and prospective observational studies, ecomomic evaluations, and patient-reported outcomes Develop and maintain effective relationships with key internal stakeholders including Medical Affairs, Clinical Development, Commercial and Market Access. (10%) Sets evidence generation priorities and direction for assigned responsibilities and is able to incorporate this into appropriate planning documents (10%) Supports contracting and project management activities pertaining to HEVA studies (20%) Works with contracts managers to ensure timely execution of contracts Responsible for tracking and maintaining budget sheet, contracts, SOWs etc qualifications:Advanced degree (Doctoral or Masters level) in relevant fieldDemonstrated understanding disease physiopathology, drug mechanism of action, clinical development principles, epidemiology, biostatistics, statistical programming, patient-reported outcome development, systemic literature reviews, network meta-analysesAll incumbents are expected to demonstrate effective communication, organizational and interpersonal skills to be able to work effectively as part of a multidisciplinary team. The incumbent is expected to work independently, but in concert with the direction provided by their management, in accordance with defined functional policies and precedents, budgetary guidelines, company values, ethics and applicable law.Key Performance Indicators- Demonstrated contributions to product success- Development and execution of tactics that address data gaps and customer needs and ensure tactics support scientific, regulatory and reimbursement/access trends and events that will affect the company standing as a valued healthcare partner- Expertise recognized within the function, corporation and healthcare field- Develops and maintains peer relationships with clinical and economic methods- Established track record of scientific and/or methods publications in peer-reviewed journals- Compliance with all relevant internal SOPs and external laws and regulations. Basic Qualifications:- Strong project management and analytical skills to translate clinical and economic information and messages into payer evidence strategies.- Strong customer focus- Ability to work well in a cross-functional team- Understanding of the disease environment and the evolution of the market access landscape and implications for the business- At least 3 years of experience in HEOR or market access in pharmaceutical industry, CRO or academic experience- Proven track record working successfully in a project/matrix-oriented environment- Excellent communication skills and ability to understand and present complex information in digestible ways for internal (e.g. senior management) and external audiences- Strong team spirit, sense of transversality, multicultural awareness and ability to drive matrix teamsRequired experiences:- Understands reimbursement decisions to determine value drivers and how evidence is used in decision making and how it impacts various payers (e.g., providers, patients, health systems)- Knowledge of methods and principles of health economics, health technology assessment (HTA) reviews- Systematically reviewed available scientific evidence to identify clinical needs of the payer- Understands, creates and applies relevant methods (e.g., observational data, post hoc analysis of clinical trials, meta-analysis, indirect comparison, etc..) to demonstrate product value potential skills: SOP, Epidemiology, Chemistry, Biostatistical AnalysisEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Biotechnology & Pharmaceutical,Randstad
RANDSTAD PROFESSIONALS US L P,department coordinator i,"bloomington, indiana",https://www.randstad.com/jobs/united-states/department-coordinator-i_bloomington_18499807/,2020-06-08 00:00:00,"job summary:As the world's largest staffing and recruitment agency in the world, we can commit to find you the perfect role that gives you the opportunity to learn and grow in the life sciences arena. Utilizing a recruiter for your job search gives you access to a large network of top employers as well as detailed information about hundreds of positions. A longtime partner who prides itself on being a leader in many different practical manufacturing processes to better serve the entire population is renowned for pioneering new treatments for renal diseases, immune disorders, and more; the focus is on patient care. If you're looking to be a part of an impactful team, you won't be disappointed! location: Bloomington, Indianajob type: Contractsalary: $15.00 - 16.22 per hourwork hours: 9 to 5education: No Degree Required responsibilities:Data entry and verification, document processing, filing, internal customer service, etc. qualifications:minimum, intermediate skills with Microsoft Word and Excel. skills: MS-WORD, MS-EXCELEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Administrative & Support Services,Randstad
RANDSTAD PROFESSIONALS US L P,senior java software engineer,"beaverton, oregon",https://www.randstad.com/jobs/united-states/senior-java-software-engineer_beaverton_18500246/,2020-06-08 00:00:00,"job summary:Randstad Technologies is seeking a talented Java Software Engineer for a contract assignment in the Portland Metro area. If you are ready to join a Global leader in the Retail space, please apply and Randstad will be more than happy to assist in helping you land your next role. We look forward to speaking with you soon! location: Beaverton, Oregonjob type: Contractsalary: $57 - 65  per hourwork hours: 8am to 5pmeducation: Bachelors responsibilities:As a Senior Java Engineer, you will join a team of engineers, scrum masters and product owners to envision and deliver robust applications and services that bring solutions to the next level. This role will be involved in designing and building secure, highly scalable and innovative services in a continuous delivery model on an AWS platform. The Senior Software Engineer III will also partner with leads and architects to establish a technical vision for various experiences. o 5+ years' experience using Java (8+ preferred)o 2+ years' experience in microservice architecture, domain driven design, and RESTful API'so Hands-on experience working in a distributed/cloud-based environment (AWS preferred) with high transaction volumeso Experience with Spring framework and Spring Booto Solid foundation in data structures, algorithms and architecture patternso Ability to define solutions, provide estimates of effort and risk, and evaluate technical feasibilityo Proficient with DevOps, modern build strategies, continuous integration, unit testing, and automated integration testso Experience with NoSQL data stores to ensure data storage is designed for security, reliability, availability, maintainability, and performanceo Working knowledge of Scrum and agile principleso Energetic self-starter who can work in a complex collaborative environment that rewards experiments, initiative, curiosity and mentoringo Knowledge of version control systems (GIT), issue tracking tools (Jira), and CI/CD related tools (Jenkins, TeamCity etc.)o Proficient in pair programming and performing technical code reviewso Ability to partner with other teams to ensure the service ecosystem is loosely coupled and scalableo Strong team player and communicator capable of building positive relationships across engineering, product and architectureo Bachelor's or Master's degree in Computer Science, Information Systems or a related fieldo Equivalent combination of education and professional experience in lieu of a degree qualifications:Experience level: ExperiencedMinimum 5 years of experienceEducation: Bachelors skills: JAVA DEVELOPERRESTful APIsCloudSPRINGCI/CDEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,qa analyst,"columbus, ohio",https://www.randstad.com/jobs/united-states/qa-analyst_columbus_18500561/,2020-06-08 00:00:00,"job summary:Quality Assurance Analyst with college degree in IT Discipline--QA, programming, etc. The qualified candidate will be working with huge amounts of highly sensitive data from batch processes that run 24 X 7. The quality of that data is very important so will have to be both proactive & reactive to this. Urgency is important. The qualified candidate will be working with tables & rules via SQL queries, scripts, etc. Great communication skills, a willingness & desire to learn are required. The ideal candidate will possess the following: 3-5 years of QA experience College Degree in an IT discipline Understanding of OO-programming--Unix, Linux, Shel, Perl (most applications are Java-based) Likes Data--will be working with massive amounts of data so has to be analytical & enjoy this Knowledge of Batch processes (this is the data they are testing), GUI apps, manual & automated testing & APIs Scripting experience with Linux or Shel Scripting (must have some type of scripting experience as will be writing scripts from scratch) Must Haves: Self-Starter Critical thinking skills Problem solving skills Some set of scripting knowledge (Shell/Perl) Like To Haves: Version Control knowledge (SVN/GIT) Some set of programming language knowledge (Java/JavaScript/HTML/CSS) Linux experience Cucumber and Gherkin IntelliJ Know how to test software / applications / logical systems; Minimum Requirement: Exposure to and basic understanding of software development and/or quality assurance. Example: Documented tests for their own hobby projects. Preferred: Professional and academic experience in quality assurance and software development. Example: Pursued coursework in higher education covering software development, then worked in a QA role professionally, collaborating with BA's and Developers to develop and test requirements. Know how software works; Minimum Requirement: Exposure to and basic understanding of programming and/or software development. Example: Wrote hobby computer programs. Preferred: Professional and academic experience in programming and software development. Example: Degree in computer science with coverage of software development life cycle, data structures, hardware, algorithms, performance analysis, programming language design, and programming techniques, with professional experience in software development. Know how to use computer systems to perform testing; location: Columbus, Ohiojob type: Permanentsalary: $55,000 - 60,000  per yearwork hours: 8am to 4pmeducation: Bachelors responsibilities:The qualified candidate will be working with tables & rules via SQL queries, scripts, etc. Great communication skills, a willingness & desire to learn are required. Wants candidate that know what they want to do & are passionate about data. The qualified candidate with work with the business & developers from the beginning of the project to the end so need to be business minded. qualifications:Experience level: Entry LevelMinimum 2 years of experienceEducation: Bachelors (required) skills: UNIXQuality Assurance (2 years of experience is required)Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,quality assurance automation engineer,"pleasant prairie, wisconsin",https://www.randstad.com/jobs/united-states/quality-assurance-automation-engineer_pleasant-prairie_18496316/,2020-05-20 00:00:00,"job summary:Quality Assurance - Automation EngineerUncover your full potential in a collaborative environment where you'll design, develop and deliver custom solutions to big challenges. And you'll be doing it for a proven industry leader that runs one of the largest e-commerce sites in the U.S.Talk to us about this position and learn all about our spectacular growth, generous benefits and awesome people!Position Responsibilities- Design, develop and implement automated testing and tooling solutions with a primary focus on automated functional and regression testing for projects and applications.- Create, extend and maintain test automation libraries and frameworks.- Provide test automation estimates and timelines for assigned projects.- Create and maintain data sets to be used in test automation activities.- Coordinate and manage automated testing efforts across concurrent projects.- Ensure that test results are documented, evaluated and disseminated; collaborate on troubleshooting issues.- Incorporate test automation into CI/CD process.- Communicate and report on status of test automation activities.- Collaborate with QA manager and team to develop, implement and improve innovative QA capabilities, approaches and services.- Help bring awareness to the test automation function throughout IT and the business, communicating applicable testing practices and expectations.Minimum Requirements- Bachelor's degree in information technology, computer science or related discipline.- 4+ years experience in test automation development as an SDET (Software Development Engineer in Test).- JavaScript, C#, JScript and VBScript experience.- Experience with source control tools such as Git, TFS and SVN.- Foundational understanding of SQL and databases.- Experience in agile and waterfall methodologies.- Ability to manage work across concurrent projects, activities and tasks under time constraints.- Self-motivated, organized and exacting.- Scripting experience with SmartBear TestComplete or other GUI test automation tools a plus.- Experience with Visual Studio Team Foundation Server (TFS) test management tools, Visual Studio Test- Professional and Microsoft Test Manager a plus.- Development background a plus. location: Pleasant Prairie, Wisconsinjob type: Contractsalary: $30 - 52  per hourwork hours: 8am to 5pmeducation: Bachelors responsibilities:Position Responsibilities- Design, develop and implement automated testing and tooling solutions with a primary focus on automated functional and regression testing for projects and applications.- Create, extend and maintain test automation libraries and frameworks.- Provide test automation estimates and timelines for assigned projects.- Create and maintain data sets to be used in test automation activities.- Coordinate and manage automated testing efforts across concurrent projects.- Ensure that test results are documented, evaluated and disseminated; collaborate on troubleshooting issues.- Incorporate test automation into CI/CD process.- Communicate and report on status of test automation activities.- Collaborate with QA manager and team to develop, implement and improve innovative QA capabilities, approaches and services.- Help bring awareness to the test automation function throughout IT and the business, communicating applicable testing practices and expectations. qualifications:Experience level: ExperiencedMinimum 4 years of experienceEducation: Bachelors (required) skills: Quality EngineerQuality AssuranceAutomation TesterJava ScriptTest Automation (4 years of experience is preferred)C# (4 years of experience is preferred)JscriptVBSCRIPTGitTFSSVNSQLSmartBearTestCompleteVisual Studio TestMicrosoft Test ManagerEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,sr. hadoop developer,"hillsboro, oregon",https://www.randstad.com/jobs/united-states/sr-hadoop-developer_hillsboro_18488512/,2020-06-03 00:00:00,"job summary:Randstad Technologies is seeking a skilled Sr. Hadoop Developer for a contract assignment in Hillsboro Oregon. If you are ready to join a leader in the Retail and Technology space, please apply and Randstad will be more than happy to assist in helping you land your next role. We look forward to speaking with you! location: Hillsboro, Oregonjob type: Contractsalary: $60 - 67  per hourwork hours: 8am to 4pmeducation: Bachelors responsibilities:We're embracing Big Data technologies to enable data-driven decisions.  We're looking to expand our Hadoop Engineering team to keep pace.  As a Sr. Hadoop developer you will work with a variety of talented teammates and be a driving force for building solutions for our Digital teams.  You will be working on development projects related to consumer behavior, commerce, and web analytics. Responsibilities:Design and implement distributed data processing pipelines using Spark, Hive, Sqoop, Python, and other tools and languages prevalent in the Hadoop ecosystem.  Ability to design and implement end to end solution.Build utilities, user defined functions, and frameworks to better enable data flow patterns.Research, evaluate and utilize new technologies/tools/frameworks centered around Hadoop and other elements in the Big Data space.Define and build data acquisitions and consumption strategiesBuild and incorporate automated unit tests, participate in integration testing efforts.Work with teams to resolving operational & performance issuesWork with architecture/engineering leads and other teams to ensure quality solutions are implements, and engineering best practices are defined and adhered to.  Qualification:MS/BS degree in a computer science field or related discipline6+ years' experience in large-scale software development3+ year experience in Hadoopstrong Java programming, Python, shell scripting, and SQLstrong development skills around Hadoop, Spark, MapReduce, Hivestrong understanding of Hadoop internals Experience with messaging & complex event processing systems such as NiFi, Kafka.Good understanding of file formats including JSON, Parquet, Avro, and othersExperience with databases like OracleExperience with performance/scalability tuning, algorithms and computational complexityExperience (at least familiarity) with data warehousing, dimensional modeling and ETL developmentAbility to understand ERDs and relational database schemasProven ability to work cross functional teams to deliver appropriate resolution Nice to have:Experience with AWS components and services, particularly, EMR, S3, and LambdaExperience with open source NOSQL technologies such as HBase, DynamoDB, Cassandra Automated testing, Continuous Integration / Continuous DeliveryStatistical analysis with Python, R or similar qualifications:Experience level: ExperiencedEducation: Bachelors skills: HadoopPythonAWSEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,business analyst iii,"charlotte, north carolina",https://www.randstad.com/jobs/united-states/business-analyst-iii_charlotte_18515100/,2020-06-09 00:00:00,"job summary:DESCRIPTION:The customer mobile app team is seeking an experienced Business Analyst to help us define and deliver features that allow us to connect with customers on their digital channel of choice.ABOUT THIS ROLE:This role is for an IT Product Analyst with the Mobile App development team.The analyst will provide a crucial link between Product Owner(s) and the mobile app development team.They must have experience and be well versed in the Agile software delivery lifecycle.They will be required to understand both the technical and business sides of the mobile app product and build knowledge so they can represent as a subject matter expert.RESPONSIBILITIES:Conduct process reviews with key stakeholders/sponsors to identify best practices or process improvement areasAccountable for developing comprehensive business requirementsCollaborate with IT, business partners, and subject matter experts to build comprehensive business requirements that ensure thorough development of technical specificationsObtain service endpoints and integration documents for the development teamConcisely provide status and explain scope/requirements of assigned projectsProvide technical knowledge to ensure efficient design, development, implementation, and communicates with developers to explain solutionsRepresent the team on cross-functional initiatives involving IT and other business groupsWork with IT SME, Scrum Master, and Product Owners to build a mature backlog and translate that backlog concisely to the development teamWrite stories and acceptance criteria that are complete and concise for the needs of the entire agile teamCollaborate with Product Owner to assist with prioritizationEngage dependent services teams and facilitate integration discussions explaining requirement received and needs from service teamEnsure dependencies are met and provided to the development team in a timely manner, escalating when issues ariseAssist with resolving any roadblocks that arise during developmentWork closely with the development team to ensure all requirements are met prior to handing off to QA testersAssist development team with creating test dataBuild trust with the business, IT, and throughout the organizationFoster speed and innovation and encourage continuous improvementRequired to be familiar with current mobile functionality and to continually build knowledge base with every enhancement/change that occursAbility to explain at a high level the current mobile architecture and service interactionsREQUIRED EXPERIENCE:5-10 years of related experience in business and/or information technology systems analysisAt least 5 years of experience participating in delivering IT projectsExperience working with modern technology such as web service, xml, json, iOS and Android platform featuresWorking knowledge of Agile SDLCStrong analytical and interpersonal skillsExcellent communication skillsPREFERRED EXPERIENCE:Bachelor's degree in Computer Science, Engineering, or a related discipline.Demonstrated strong analytical and communication skillsAbility to work effectively with IT management and teammates.Ability to facilitate meetings and provide direction to others.Experience with tools that facilitate agile development such as Jira.1+ years of experience with Mobile Application development teamsExperience working with Customer Facing Digital ChannelsPMP Certification location: Charlotte, North Carolinajob type: Contractsalary: $42.22 - 52.22 per hourwork hours: 9am to 5pmeducation: Bachelors responsibilities:RESPONSIBILITIES:Conduct process reviews with key stakeholders/sponsors to identify best practices or process improvement areasAccountable for developing comprehensive business requirementsCollaborate with IT, business partners, and subject matter experts to build comprehensive business requirements that ensure thorough development of technical specificationsObtain service endpoints and integration documents for the development teamConcisely provide status and explain scope/requirements of assigned projectsProvide technical knowledge to ensure efficient design, development, implementation, and communicates with developers to explain solutionsRepresent the team on cross-functional initiatives involving IT and other business groupsWork with IT SME, Scrum Master, and Product Owners to build a mature backlog and translate that backlog concisely to the development teamWrite stories and acceptance criteria that are complete and concise for the needs of the entire agile teamCollaborate with Product Owner to assist with prioritizationEngage dependent services teams and facilitate integration discussions explaining requirement received and needs from service teamEnsure dependencies are met and provided to the development team in a timely manner, escalating when issues ariseAssist with resolving any roadblocks that arise during developmentWork closely with the development team to ensure all requirements are met prior to handing off to QA testersAssist development team with creating test dataBuild trust with the business, IT, and throughout the organizationFoster speed and innovation and encourage continuous improvementRequired to be familiar with current mobile functionality and to continually build knowledge base with every enhancement/change that occursAbility to explain at a high level the current mobile architecture and service interactions qualifications:PREFERRED EXPERIENCE:Bachelor's degree in Computer Science, Engineering, or a related discipline.Demonstrated strong analytical and communication skillsAbility to work effectively with IT management and teammates.Ability to facilitate meetings and provide direction to others.Experience with tools that facilitate agile development such as Jira.1+ years of experience with Mobile Application development teamsExperience working with Customer Facing Digital ChannelsPMP Certification skills:  REQUIRED EXPERIENCE:5-10 years of related experience in business and/or information technology systems analysisAt least 5 years of experience participating in delivering IT projectsExperience working with modern technology such as web service, xml, json, iOS and Android platform featuresWorking knowledge of Agile SDLCStrong analytical and interpersonal skillsExcellent communication skillsEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
RANDSTAD PROFESSIONALS US L P,back end developer,"minneapolis, minnesota",https://www.randstad.com/jobs/united-states/back-end-developer_minneapolis_18522800/,2020-06-10 00:00:00,"job summary:We are the Enterprise Data Platform Engineering team, that is tasked with creating a unified data platform in poly-cloud environment, connecting all customer interactions, touchpoints and transactions. We collect, process and store data flowing from multiple source systems for improved access and real-time usage of data for discovery, sharing insights across enterprise and power many machine learning use cases. We are committed to delivering the high-quality software at the right time, using latest tools and technologies and agile delivery practices to achieve those goals.This is part of Actional Intelligence team within EDP that is tasked with building a new Feature Store Platform to collaborate and reuse insights/features that help Data Scientists/Product Teams in building and deploying Machine Learning models for various use cases across enterprise within a short time. location: Richfield, Minnesotajob type: Contractsalary: $64 - 74  per hourwork hours: 8am to 4pmeducation: Bachelors responsibilities:We are seeking experienced Data Engineers with experience in Java/Groovy/Python and building data platforms with real time Streaming & Batch ingestions and ETL pipelines, preferably in Google Cloud Platform. Our technology stack includes Google Cloud Dataflow, BigQuery, Pub-Sub, Kafka, Cassandra, Spring, OpenShift, Kubernetes. What are the top five skills and number of years of experience required to perform this job?At least five to ten years of relevant systems software engineering experience and a BS/MS in computer science or engineering (or equivalent professional experience).Experience in design and building high performance, highly resilient and scalable distributed systems.Experience in building complex data pipelines using GCP dataflow or any other Streaming frameworks.Experience with service development, SQL & NoSQL databases, Kafka or other Queuing technologies.Experience with TDD, Agile, Paired Programming and Aggressive Refactoring.The ability to prioritize effectively, communicate clearly, attention to detail and high level of commitment. What are some preferred/nice to have skills the manager is looking for?Any level of experience with programming languages like Groovy or Python is a plus.Any level of experience with building Real time Stream Processing applications is a plus.Any level of experience with Google Cloud Platform is a plus.Any level of experience with NoSQL data stores (Redis, Cassandra, etc.) is a plus.Knowledge of modern Deployment tools such as Docker, Openshift/Kubernetes.Ability and aptitude to dig into and solve challenging problems and proactively avoid problems.Enthusiastic and excited about technology.Open and honest and willing to share and accept feedback and ideas.Aren't afraid to roll up your sleeves and get your hands dirty with the rest of the team.Strive to constantly improve yourself and your team. qualifications:Experience level: ExperiencedMinimum 5 years of experienceEducation: Bachelors skills: JavaNoSQLKafkaGoogle Cloud PlatformEqual Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.",Information Technology,Randstad
